State,Date,Official,Official_Name,Emergency_Declaration,Health_Declaration,Stayhome_Restrictions,Natguard_Restrictions,Travel_Restrictions,Gatheringban_rawlimit,Election_delay,Election_change,Public_meetings,x,y
Washington,3/24/2020 1:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/25/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/25/2020 1:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/26/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/26/2020 1:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/26/2020 2:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/30/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/30/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/30/2020 2:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/31/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/2/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/3/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/3/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/6/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/10/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/10/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/10/2020 2:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/13/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/14/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/14/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/14/2020 2:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/15/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/16/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/17/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/17/2020 1:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,4/23/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,5/4/2020 0:00:00,Governor,Jay Inslee,0,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,2/29/2020 0:00:00,Governor,Jay Inslee,1,0,0,1,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/10/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/11/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,250,0,0,0,-13420261.8299,6009461.097900003
Washington,3/12/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/13/2020 0:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
Washington,3/13/2020 1:00:00,Governor,Jay Inslee,0,0,0,0,0,0,0,0,0,-13420261.8299,6009461.097900003
West Virginia,3/31/2020 2:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,4/1/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,moved from May 12 to June 1-9,0,0,-8973866.7555,4670579.248300001
West Virginia,4/1/2020 1:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,4/4/2020 0:00:00,Governor,Jim Justice,0,0,1,1,0,5,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/4/2020 0:00:00,Governor,Jim Justice,1,0,0,1,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/13/2020 0:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/18/2020 0:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/19/2020 0:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/19/2020 1:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/19/2020 2:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/19/2020 3:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/19/2020 4:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/20/2020 0:00:00,Governor,Jim Justice,0,0,0,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/23/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/23/2020 1:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,"changes in absentee, poll worker, and precinct requirements",0,-8973866.7555,4670579.248300001
West Virginia,3/25/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/26/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/26/2020 1:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/30/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/31/2020 0:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
West Virginia,3/31/2020 1:00:00,Governor,Jim Justice,0,0,1,0,0,0,0,0,0,-8973866.7555,4670579.248300001
Wisconsin,3/12/2020 0:00:00,Governor,Tony Evers,1,1,0,1,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/13/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/16/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,50,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/17/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,10,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/18/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/18/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/20/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,10,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/21/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/22/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/24/2020 0:00:00,Health Services,Andrea Palm,0,0,1,0,only essential travel,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/26/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/27/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/27/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/27/2020 2:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/28/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,3/30/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/2/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/3/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,moved to may 19,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/3/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/3/2020 2:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/6/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,in person voting suspended from april 7 to june 9,0,-9989720.4256,5565780.000299998
Wisconsin,4/9/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/9/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/13/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/14/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/14/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/16/2020 0:00:00,Health Services,Andrea Palm,0,0,renewed,0,hotels/lodging must close all common areas,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/17/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/17/2020 1:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/20/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/21/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/23/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/24/2020 0:00:00,Governor,Tony Evers,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wisconsin,4/27/2020 0:00:00,Health Services,Andrea Palm,0,0,0,0,0,0,0,0,0,-9989720.4256,5565780.000299998
Wyoming,3/13/2020 0:00:00,Governor,Mark Gordon,1,1,0,1,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/17/2020 0:00:00,Governor,Mark Gordon,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/19/2020 0:00:00,Health Officer,Alexia Harrist,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/20/2020 0:00:00,Governor,Mark Gordon,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/20/2020 1:00:00,Health Officer,Alexia Harrist,0,0,0,0,0,10,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/24/2020 0:00:00,Governor,Mark Gordon,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,3/30/2020 0:00:00,Governor,Mark Gordon,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,4/3/2020 0:00:00,Health Officer,Alexa Harrist,0,0,0,0,0,10,0,0,0,-11972590.4768,5311911.623499997
Wyoming,4/3/2020 1:00:00,Governor,Mark Gordon,0,0,0,0,quarantine for 14 days if entering state,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,4/3/2020 2:00:00,Health Officer,Alexa Harrist,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
Wyoming,4/28/2020 0:00:00,Health Officer,Alexa Harrist,0,0,0,0,0,"extended,10",0,0,0,-11972590.4768,5311911.623499997
Wyoming,4/28/2020 1:00:00,Health Officer,Alexa Harrist,0,0,0,0,0,0,0,0,0,-11972590.4768,5311911.623499997
